Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2TdeiJueVglBMSEJIbNPDB,"0M8bENqBUzh2gnhRZVnFPf,1V8oWdnA5lcwov8ehgy7n7","Crush","Crush","Sao Vicente,Shelly Sony",2024-05-17,150250,37,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.685,0.611,1,-9.705,0,0.0362,0.371,0.0434,0.165,0.699,155.959,4
5Y0vxsMkUOxgFNNyU8jo0j,"68FLemdKR8dXyJFKHVSkSL","Makeba","Makeba","Lila Frascara",2024-06-07,154076,31,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"cantautora argentina,coverchill",0.896,0.574,0,-10.486,0,0.0733,0.793,0.438,0.121,0.606,116.005,4
5UcOMQv75CwJM7XKA9nSAw,"33Vu3mpcuNfgWB9bknKI2W,4fJFwT6mtwBQTgsnPxh9fg,4DpQLwz0jhUU7wuT9phTlD","I Say a Little Prayer","I Say a Little Prayer","Spanish Flow,Pastora Andrades,Sarah Menescal",2023-04-14,149985,36,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,bossa nova cover",0.761,0.597,11,-9.826,1,0.0791,0.695,0.191,0.09,0.537,150.028,4
1dlvCR47icv2BCiBCSF204,"291jj37knNKRRyZYb8bpDu,1lMjKkS1ugKPl54hTLU9Wa","It Ain't over Til' It's Over","Keep Calm and Love Me","Beluga's Trio,Celso Mendes",2013-03-11,242893,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.734,0.347,0,-13.709,1,0.0682,0.521,0.000824,0.163,0.636,75.068,4
3J7ps6cp1OwsrMO1idzKZw,"3tFvFDca4inwWMY5vupFbX,68FLemdKR8dXyJFKHVSkSL","My Funny Valentine","My Funny Valentine","The Cooltrane Quartet,Lila Frascara",2023-12-15,163669,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover,cantautora argentina",0.764,0.506,5,-11.658,0,0.0304,0.721,0.65,0.109,0.508,136.038,4
6ghkW1bQU5IbzoVMlrMU3w,"7EFUfBJQeXaHQ3OWgn0dYr","Intoxicated","Intoxicated","Os Novos do Rio",2024-07-26,75424,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.804,0.698,7,-10.515,1,0.0906,0.85,0.945,0.097,0.971,155.917,4
7iXdGqqxKYfpC8sOtlHFuY,"6Q5cnVb5SfF6RWedEp57Al","The Happy Man","International Inspirations","Michelle Simonal",2019-12-06,269000,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.885,0.364,4,-14.279,0,0.0504,0.409,0.00117,0.0779,0.662,109.999,4
28xiVJLGLwEHNFDzXKUIdY,"3OvwaCrQZ9yTmwuQdwHOM1,1vS37gXPQ5Ne8eDbFzaMyF","Slave to Love","Slave to Love","BossArt Ensemble,Marvin",2020-07-03,211191,54,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.835,0.378,2,-13.51,0,0.0392,0.761,0.162,0.0803,0.673,125.023,4
3WuXwwgwr9QrZH1Smg1WHZ,"0sx8Sk4ELh6zq5bKjWryVj","Tequila Sunrise","Tequila Sunrise","Corcovado Frequency",2020-01-17,149250,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.825,0.232,11,-16.519,1,0.0402,0.791,0.525,0.106,0.496,104.991,4
4yzg6ey4VQQdWixgaaJYZ2,"3YjZTHCdNUGCIAMMXzcQjV,4gus7u7NSeJ3OGIhOnNgIr","In My Place","In My Place","Scubba,Ituana",2022-07-01,202373,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.713,0.471,8,-10.121,1,0.0378,0.167,0.609,0.175,0.662,141.989,4
5zawYf7jpkg2gREjEFGvwR,"593TG88zhlcUxEYmhMYeIG","Addicted to You","Addicted to You","Jazzystics",2021-08-20,159750,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.613,0.254,9,-14.291,0,0.0327,0.483,0,0.127,0.285,136.01,4
0Jvu83fp3rfTl4sX02sJRF,"6niRXUE5IPchgYvYD8Ck00","Perfect Strangers","Perfect Strangers","Nikki Ocean",2019-11-15,207667,36,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz pop",0.723,0.184,10,-18.314,1,0.195,0.712,0.00000146,0.109,0.568,95.098,4
4bM2Yv7etnmQu01Yv0ueSv,"33Vu3mpcuNfgWB9bknKI2W,4ek6Gbvb9LWND3VqDlQuQR","I Got You (I Feel Good)","I Got You (I Feel Good)","Spanish Flow,Acoustic System",2023-01-27,109153,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.821,0.43,10,-10.779,0,0.117,0.49,0.226,0.11,0.587,150.027,4
4UHPXoemnRxMC8iF5TSPEs,"5W2wSFP3ZxgYAColX5r3wT","Missing You","Missing You","Lizette",2023-01-06,209500,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.696,0.25,6,-10.355,1,0.0272,0.306,0,0.0896,0.365,85,4
6fvsszuxnH6DNYaDJwffKt,"68FLemdKR8dXyJFKHVSkSL","Nothing Compares 2 U","Nothing Compares 2 U","Lila Frascara",2024-04-05,164884,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"cantautora argentina,coverchill",0.595,0.336,9,-12.191,1,0.0518,0.653,0.0463,0.309,0.238,110.906,4
7tyLbz4NZRDkLwdXQBvap7,"2BSOOFVatoOmhdtcN0k1cP","Blue Monday","Blue Monday","Urselle",2023-12-15,166934,37,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.854,0.317,6,-10.663,0,0.0512,0.556,0.207,0.247,0.771,109.042,4
7cM5FXCq88BH04QZRsC5ai,"1gziOczQaDTj4pXbljZPX2","Hold on, We're Going Home","Hold on, We're Going Home","Francoise Sanders",2021-07-23,157750,40,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.711,0.402,5,-13.886,1,0.0276,0.461,0.0124,0.332,0.707,107.977,4
5UffJ6fz0ikQ0ze8bqRyHQ,"6NP40ldgw4kYtspZOziuii","Everywhere","Everywhere","Eve St. Jones",2019-12-06,181000,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.8,0.302,1,-10.92,1,0.0357,0.714,0.00309,0.112,0.168,99.962,4
2MxMgCTzxnTwvjTiUILKn5,"5eXsZ0hRMSuhtyxfXaRvZP","I Can't Tell You Why","I Can't Tell You Why","The Reggister's",2024-05-03,144135,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.742,0.475,11,-10.842,0,0.0372,0.79,0.0604,0.108,0.81,177.972,4
2k27fGyQBdgj6kx3mjUG0p,"4DpQLwz0jhUU7wuT9phTlD","Shout","Consequence of Love","Sarah Menescal",2016-09-02,244333,42,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.592,0.412,0,-14.272,1,0.0403,0.478,0.00324,0.11,0.419,85.496,4
5Muh4adRMJVh2jk6ivmAV7,"6MVeEwYSJUvwwYfUVPeZ6Y,7I0kExgxiEOZ7JuzhE6mtZ","Cry Me a River","Cry Me a River","Stella Starlight Trio,Julie Benson",2023-09-15,169423,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.863,0.436,11,-13.061,0,0.0536,0.701,0.54,0.105,0.475,128.041,4
0OxDkrlRhxOJUuWxRRuVH2,"1pLc4tfr6Y7OJqc2mCurFe","Rent","Rent","Lila Liu",2023-03-17,159500,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.917,0.432,9,-8.694,0,0.0421,0.847,0.0000866,0.195,0.756,115.027,4
7c72gHZPiafzGicFoWGCgM,"25w54ChZ90U3nrnC4SNjfp","Good Thing","Good Thing","Bristol Love",2024-07-05,157750,36,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.784,0.462,2,-8.673,1,0.0503,0.698,0.146,0.0703,0.69,78.066,4
13r7H3DGlp34eGZRshv8nY,"0Y876qrI6O3kItxH3ycwaQ","After the Love Has Gone","After the Love Has Gone","Pinky Dread",2024-06-21,166268,33,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.788,0.613,7,-7.096,1,0.0434,0.74,0.00000133,0.11,0.777,131.934,4
77ijMezKRPRjG4SfN8GZBK,"3OvwaCrQZ9yTmwuQdwHOM1,7itt3TRxFKHi5HXO9nqZKZ","The Lady in My Life","The Lady in My Life","BossArt Ensemble,Marianne Pretty",2024-05-24,165000,30,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.777,0.499,9,-9.898,0,0.0467,0.717,0.562,0.154,0.602,146.007,4
